StudentID,Age,StudyTimeWeekly,Absences,GPA,Gender,Ethnicity,ParentalEducation,Tutoring,ParentalSupport,ClubInvolvement,Sports,Music,Volunteering,GradeClass
5378,16,17.71657424,0,3.312190642,Male,Caucasian,High School,No,Moderate,Yes,No,No,No,B
5379,15,15.56480418,3,3.359309981,Female,Caucasian,Some College,No,Moderate,No,No,Yes,No,B
5380,17,6.241080055,2,3.144314961,Female,African American,Some College,Yes,High,No,No,No,No,B
5381,16,10.91960511,4,3.491470312,Male,Caucasian,Some College,No,High,Yes,Yes,No,No,B
5382,16,4.73789631,6,2.787638444,Male,Other,High School,No,Very High,Yes,No,No,No,C
5383,17,11.07308231,1,3.356726583,Female,Caucasian,Bachelor's,Yes,Moderate,No,No,No,No,B
5384,15,11.89309166,1,3.179534786,Female,African American,Some College,No,Moderate,No,Yes,No,No,B
5385,17,17.42847685,7,3.11509745,Female,Caucasian,High School,Yes,Moderate,Yes,No,No,No,B
5386,15,4.498817748,3,3.435306091,Female,African American,Some College,No,Moderate,No,No,Yes,No,B
5387,16,17.72348149,3,3.413928736,Male,African American,High School,Yes,High,No,No,No,No,B
5388,17,13.3967926,1,3.275776656,Male,Caucasian,Some College,No,Moderate,No,No,No,No,B
5389,15,9.183968869,5,3.064875764,Female,Caucasian,High School,Yes,Very High,No,No,Yes,No,B
5390,16,4.333689429,3,3.180063389,Male,Caucasian,High School,No,High,Yes,Yes,No,No,B
5391,17,0.533173796,25,0.335412161,Female,Caucasian,High School,No,High,No,No,No,No,F
5392,15,11.82881994,0,3.304015391,Male,Caucasian,High School,No,Low,Yes,No,No,No,B
5393,16,15.07808196,5,3.198449324,Female,Caucasian,Some College,No,High,No,No,No,Yes,B
5394,15,2.752925158,2,3.226486334,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,B
5395,17,14.40842286,0,3.137313849,Male,Caucasian,High School,No,Low,No,No,No,No,B
5396,17,2.847524134,0,3.195703954,Male,Caucasian,Some College,Yes,Low,No,No,No,No,B
5397,17,13.8911955,1,3.331374556,Male,Caucasian,Some College,No,High,No,No,No,Yes,B
5398,17,0.584742389,1,3.203899742,Female,African American,High School,No,Moderate,No,Yes,Yes,No,B
5399,16,18.56972086,1,3.058566837,Female,Caucasian,Some College,No,Moderate,No,No,No,No,B
5400,16,9.108224884,5,3.19431537,Female,Caucasian,Some College,Yes,High,Yes,No,No,No,B
5401,15,12.9796287,7,3.212327568,Male,Caucasian,Some College,No,High,No,Yes,No,No,B
5402,17,9.913303842,2,3.179836878,Female,African American,Some College,No,Moderate,No,Yes,No,No,B
5403,16,16.90974539,1,3.393120371,Female,Caucasian,High School,No,High,No,No,Yes,No,B
5404,16,18.31582417,4,3.218584491,Male,Caucasian,High School,Yes,High,Yes,No,No,No,B
5405,17,17.08752877,8,3.066128412,Female,African American,High School,Yes,Very High,Yes,No,No,No,B
5406,17,19.51966371,4,3.016483527,Female,Caucasian,High School,No,High,No,No,No,No,B
5407,15,17.18078295,8,2.919067171,Female,Caucasian,Some College,No,High,No,No,No,No,C
5408,15,18.07039324,1,3.340596143,Male,Caucasian,Some College,No,Moderate,No,No,No,No,B
5409,16,5.300081541,18,1.329211093,Male,Caucasian,High School,Yes,High,No,No,No,No,F
5410,18,19.42498826,2,3.293780318,Female,African American,Some College,No,Moderate,No,No,No,No,B
5411,16,12.22389407,3,3.423285489,Female,Caucasian,High School,Yes,High,No,No,No,Yes,B
5412,16,19.83956515,3,3.331622494,Male,African American,High School,No,High,No,No,No,No,B
5413,15,16.53252183,6,3.37061939,Female,Caucasian,Some College,No,High,Yes,No,Yes,No,B
5414,15,9.088846493,3,3.04126065,Male,Caucasian,Some College,Yes,Moderate,No,Yes,No,No,B
5415,15,15.88316831,4,3.333531827,Female,Caucasian,Some College,No,High,No,No,Yes,No,B
5416,16,13.88757568,3,3.279933898,Male,Caucasian,Some College,No,Low,No,Yes,Yes,No,B
5417,17,16.001503,0,3.142794111,Male,Caucasian,High School,No,Moderate,No,No,No,No,B
5418,15,18.39400576,5,3.140568803,Male,Caucasian,Some College,No,High,No,No,No,No,B
5419,15,11.57778751,4,3.14587695,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,B
5420,17,12.72274199,7,3.01696927,Male,Caucasian,High School,Yes,High,No,Yes,No,No,B
5421,15,14.77156624,4,3.281100927,Female,Caucasian,Some College,No,High,No,No,Yes,No,B
5422,16,15.19291391,4,3.317966119,Female,Caucasian,Some College,No,High,No,No,Yes,No,B
5423,15,2.311585906,1,3.420217992,Male,Caucasian,Bachelor's,Yes,Moderate,No,Yes,No,No,B
5424,17,13.08436779,4,3.222880913,Male,Caucasian,Some College,Yes,Moderate,Yes,No,No,No,B
5425,16,10.72681369,0,3.412401909,Male,Caucasian,High School,No,Moderate,No,Yes,No,Yes,B
5426,17,8.206944392,0,3.102222535,Male,Caucasian,High School,No,Low,Yes,No,No,No,B
5427,15,10.55647475,5,3.108591847,Male,Other,Bachelor's,No,High,Yes,Yes,No,No,B
5428,18,19.78947223,4,3.017661584,Female,Caucasian,High School,No,High,No,No,No,No,B
5429,17,9.520411553,3,3.055988913,Female,African American,Some College,No,Moderate,No,Yes,No,No,B
5430,15,3.364437405,1,3.105503107,Female,African American,Some College,Yes,Moderate,Yes,No,No,No,B
5431,17,7.021912722,17,1.478797188,Male,Caucasian,nan,Yes,High,No,No,No,No,F
5432,15,14.96632476,5,3.28454783,Female,Caucasian,Some College,No,High,No,No,No,No,B
5433,16,18.47237276,14,2.060923016,Female,Caucasian,Some College,No,High,No,No,No,No,D
5434,15,17.75150695,1,3.340764831,Male,Caucasian,Some College,No,Moderate,No,No,No,No,B
5435,16,16.23334689,5,3.140089602,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,B
5436,17,4.50927571,3,3.319711517,Female,African American,Some College,No,High,No,Yes,Yes,No,B
5437,18,17.43866622,5,3.18833128,Male,African American,Some College,Yes,Moderate,No,No,No,No,B
5438,15,3.483522151,20,1.231676653,Female,Caucasian,High School,Yes,High,No,No,No,No,F
5439,15,7.09290859,1,2.968516427,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
5440,15,9.735489729,1,2.774263873,Female,Asian,Some College,No,Low,No,No,No,No,C
5441,15,8.789048368,1,2.771897991,Male,Caucasian,Some College,No,nan,No,No,No,No,C
5442,17,3.303134154,1,2.954771811,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
5443,17,6.121335515,7,2.675838834,Female,Caucasian,Some College,No,Moderate,Yes,Yes,No,No,C
5444,16,15.45803576,5,2.895985426,Male,African American,High School,No,Low,Yes,No,No,No,C
5445,16,11.18887397,0,2.778562637,Female,Caucasian,Some College,No,Low,No,No,No,No,C
5446,15,14.88372479,10,2.754739657,Male,African American,High School,No,High,Yes,No,No,No,C
5447,15,14.3772262,13,2.734137349,Male,Caucasian,High School,Yes,Very High,Yes,No,No,No,C
5448,15,17.9575303,9,2.835905555,Male,Other,Some College,Yes,High,No,No,No,No,C
5449,18,13.76846482,14,2.686689151,Male,Asian,Some College,Yes,Very High,Yes,No,Yes,No,C
5450,15,9.317624736,8,2.670673584,Male,Other,Some College,No,Moderate,Yes,No,No,No,C
5451,16,12.90555011,4,2.703468025,Female,Caucasian,Some College,No,Moderate,No,No,No,No,C
5452,15,16.84666255,9,2.632470514,Female,Caucasian,High School,No,High,No,Yes,No,No,C
5453,15,14.61747514,7,2.771830089,Female,African American,High School,No,High,Yes,Yes,No,No,C
5454,16,11.38703275,6,2.731762309,Male,Caucasian,Some College,No,Moderate,No,Yes,No,No,C
5455,15,10.94201554,2,2.841765837,Male,Caucasian,Some College,No,nan,No,No,No,No,C
5456,15,6.514133281,3,2.645375141,Female,Caucasian,High School,No,Low,Yes,No,No,No,C
5457,15,9.097980823,5,2.867197501,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,C
5458,17,11.51313532,9,2.66676072,Female,Caucasian,nan,No,High,Yes,No,No,No,C
5459,15,9.698730056,6,2.840820343,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,C
5460,15,7.059471242,1,2.885647063,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
5461,17,19.25819811,4,2.754966311,Female,Caucasian,Some College,No,Moderate,No,Yes,No,No,C
5462,15,12.05280632,0,2.932547227,Male,Caucasian,Some College,No,Moderate,No,No,No,No,C
5463,15,1.35814777,1,2.744731374,Male,Asian,Some College,No,Low,No,No,Yes,No,C
5464,18,6.049993323,7,2.739684888,Female,Caucasian,High School,Yes,High,No,No,Yes,No,C
5465,17,13.43343961,14,2.931620738,Male,African American,High School,Yes,Very High,Yes,No,No,No,C
5466,16,2.044561758,2,2.867287411,Female,Asian,High School,No,Moderate,Yes,No,No,No,C
5467,15,1.163680959,2,2.78822227,Male,Caucasian,High School,No,Low,Yes,No,No,No,C
5468,16,8.388164248,8,2.827238884,Male,African American,Some College,Yes,Moderate,Yes,No,No,No,C
5469,15,2.6706457,5,2.648889023,Male,Caucasian,Some College,Yes,Moderate,No,Yes,No,No,C
5470,15,8.867487382,3,2.86823314,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,C
5471,15,16.30617921,7,2.567085402,Female,Asian,Some College,No,High,No,No,No,No,C
5472,17,1.366018917,6,2.704072877,Male,African American,Some College,No,High,Yes,No,No,No,C
5473,16,2.515769658,5,2.870567923,Female,Caucasian,Bachelor's,No,High,No,No,Yes,No,C
5474,17,9.281122608,8,2.555696676,Female,Caucasian,High School,No,High,Yes,No,No,Yes,C
5475,16,1.73664296,6,2.752450792,Male,Caucasian,Some College,Yes,High,No,No,No,No,C
5476,15,18.02654157,6,2.840226934,Male,Caucasian,Some College,No,Low,Yes,No,No,No,C
5477,15,8.715136454,2,2.767634695,Female,Caucasian,High School,No,Low,Yes,No,No,No,C
5478,15,9.708291952,7,2.619849634,Female,Asian,High School,No,High,No,No,No,No,C
5479,16,2.293562159,5,2.792614348,Male,Caucasian,Some College,Yes,Low,No,No,No,No,C
5480,18,3.751647855,6,2.526243907,Male,African American,High School,No,Low,Yes,No,No,No,C
5481,16,2.332242082,5,2.657030149,Male,African American,High School,No,Moderate,Yes,No,No,No,C
5482,15,17.92142575,5,2.884624238,Female,Caucasian,Some College,No,High,No,No,No,No,C
5483,18,9.421412417,5,2.636459162,Male,African American,Some College,No,Moderate,No,No,No,Yes,C
5484,15,7.109344601,12,2.661938338,Male,Asian,Some College,No,Very High,Yes,No,No,No,C
5485,15,3.936271156,11,2.086828785,Male,Caucasian,High School,Yes,Moderate,No,Yes,No,No,D
5486,16,10.8212039,2,2.865537651,Female,Caucasian,Some College,No,Low,No,No,No,No,C
5487,16,6.991951128,7,2.719885341,Male,African American,Some College,Yes,Moderate,Yes,No,No,No,C
5488,15,18.59478138,6,2.860132889,Male,Caucasian,High School,Yes,Low,No,No,Yes,No,C
5489,16,8.115789078,7,2.85785167,Male,African American,Some College,Yes,Moderate,Yes,No,No,No,C
5490,15,1.021553707,7,2.742629522,Male,Caucasian,High School,No,High,Yes,No,No,No,C
5491,15,4.300075249,10,2.234602479,Male,Caucasian,High School,Yes,Moderate,No,Yes,No,No,D
5492,15,18.85379102,3,2.712873544,Female,Asian,High School,No,Moderate,No,No,No,No,C
5493,15,14.32529696,3,2.976681865,Male,African American,High School,No,High,No,No,No,No,C
5494,18,5.514254667,6,2.533452008,Female,Caucasian,Some College,No,High,Yes,No,No,No,C
5495,17,10.57576713,8,2.579110668,Female,Caucasian,Bachelor's,No,Very High,No,No,No,Yes,C
5496,16,8.348283301,8,2.519213628,Male,Caucasian,Some College,No,Moderate,No,No,No,No,C
5497,17,8.404510792,8,2.529048455,Male,Caucasian,Some College,No,Moderate,No,Yes,Yes,No,C
5498,15,16.0902601,18,2.163670321,Male,Caucasian,Some College,Yes,High,Yes,No,No,No,D
5499,16,14.13030589,7,2.829487453,Female,Other,Some College,No,High,No,No,No,No,C
5500,16,2.799937755,5,2.955917456,Female,Caucasian,Bachelor's,No,High,No,No,Yes,No,C
5501,15,6.330763906,2,2.815133155,Female,Caucasian,High School,No,Low,Yes,No,No,No,C
5502,18,18.9585798,9,2.658080116,Female,Caucasian,Some College,No,Moderate,No,Yes,No,No,C
5503,18,5.032069625,4,2.588421199,Female,Caucasian,High School,No,High,No,No,No,No,C
5504,17,1.238390597,1,2.804705375,Female,Asian,High School,No,Moderate,Yes,No,No,No,C
5505,18,3.807003916,8,2.565005681,Female,Caucasian,High School,Yes,High,No,Yes,No,No,C
5506,15,0.836001126,2,2.960723532,Male,Caucasian,High School,No,Moderate,Yes,No,No,No,C
5507,17,5.017435972,1,2.803320363,Male,Caucasian,High School,No,Moderate,No,No,No,No,C
5508,18,13.41070152,2,3.091661755,Male,Caucasian,Some College,No,nan,Yes,No,No,No,B
5509,18,12.17713756,6,2.706138266,Female,Caucasian,Some College,No,High,No,Yes,No,No,C
5510,15,12.28961091,5,2.893427397,Male,Caucasian,Some College,No,Moderate,No,No,No,No,C
5511,15,0.990106035,7,2.651506403,Male,Caucasian,High School,No,High,Yes,No,No,No,C
5512,15,17.51776185,7,2.77772253,Female,Caucasian,Some College,Yes,Moderate,No,No,Yes,No,C
5513,16,3.172931663,6,2.711598364,Male,Asian,High School,No,Low,Yes,Yes,No,Yes,C
5514,15,6.480563337,3,2.666580166,Female,Caucasian,High School,No,Low,Yes,No,No,No,C
5515,15,1.705057233,2,2.904042002,Male,Caucasian,High School,No,Low,Yes,No,No,No,C
5516,16,8.460486125,8,2.893581063,Male,African American,Some College,Yes,Moderate,Yes,No,No,No,C
5517,17,16.98651926,4,2.95593502,Female,Asian,High School,No,nan,Yes,No,No,No,C
5518,17,11.14476113,8,2.549216479,Female,Caucasian,Bachelor's,No,Very High,No,No,No,No,C
5519,16,10.82709335,3,2.80292127,Female,Caucasian,Some College,No,High,No,No,No,No,C
5520,18,15.23499032,7,2.529514384,Female,Caucasian,Some College,No,High,No,Yes,No,No,C
5521,18,18.54320856,9,2.845763677,Male,Caucasian,nan,No,High,No,No,No,No,C
5522,17,2.388729138,3,2.645910018,Female,Asian,Bachelor's,No,Moderate,No,No,No,No,C
5523,15,7.786149908,2,2.813620753,Female,Caucasian,nan,No,Low,Yes,No,No,No,C
5524,17,19.27987947,7,2.768241471,Male,African American,Some College,No,High,No,Yes,No,No,C
5525,15,4.573146881,11,2.143176808,Male,Asian,High School,Yes,Moderate,No,Yes,No,No,D
5526,16,10.14142101,7,2.383605646,Female,Asian,High School,No,High,No,No,No,No,D
5527,16,15.78662208,8,2.816929083,Female,African American,High School,Yes,High,Yes,No,No,No,C
5528,16,12.7829584,10,2.553420053,Male,Caucasian,High School,No,Moderate,No,Yes,No,No,C
5529,16,10.30952981,7,2.608882864,Female,Asian,High School,No,High,No,No,No,No,C
5530,17,17.46070061,6,2.563542221,Female,Caucasian,Some College,No,Moderate,No,No,No,No,C
5531,16,6.190233097,2,2.802648384,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
5532,17,9.552665427,25,0.903764711,Female,Asian,High School,Yes,Moderate,Yes,Yes,No,No,F
5533,18,13.50015795,2,3.20858354,Male,Caucasian,Some College,No,High,No,No,No,No,B
5534,18,9.837239195,10,2.516803639,Female,Asian,High School,No,High,Yes,No,No,No,C
5535,15,19.55184196,12,2.795962375,Male,Caucasian,Some College,No,Moderate,Yes,Yes,No,No,C
5536,15,11.26599232,7,2.583311548,Male,Caucasian,Bachelor's,Yes,Moderate,No,No,Yes,No,C
5537,17,0.806662705,2,2.877715474,Female,Asian,High School,No,Moderate,Yes,No,No,No,C
5538,17,18.52143223,5,2.856849764,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
5539,15,14.25120594,14,2.677358661,Female,Caucasian,High School,Yes,Very High,Yes,Yes,No,No,C
5540,17,12.57752554,5,2.802203113,Male,Caucasian,Some College,No,Moderate,No,No,No,No,C
5541,17,2.071941881,6,2.783859012,Male,African American,Some College,No,High,Yes,No,No,No,C
5542,16,6.738728162,6,2.603014441,Male,Caucasian,High School,Yes,Moderate,No,No,No,Yes,C
5543,15,3.542153092,10,2.134023396,Male,Caucasian,High School,No,Low,Yes,Yes,No,No,D
5544,16,19.17597595,2,2.868334036,Female,Asian,Some College,No,nan,No,No,No,No,C
5545,17,3.416449319,1,2.950878679,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
5546,15,15.86966415,9,2.705939158,Female,Asian,Some College,No,High,No,No,No,No,C
5547,16,6.979623766,2,2.66286196,Female,Caucasian,Some College,No,nan,No,Yes,No,No,C
5548,17,15.05451099,13,2.590560184,Female,African American,High School,Yes,Very High,Yes,No,No,No,C
5549,17,12.02411123,1,2.886041553,Male,Caucasian,Some College,No,Moderate,No,No,No,No,C
5550,17,18.96936361,9,2.969144362,Female,Caucasian,High School,No,Moderate,No,Yes,No,No,C
5551,15,6.953060149,10,2.916538964,Female,Caucasian,Some College,Yes,High,Yes,No,Yes,No,C
5552,16,12.39024758,4,2.806464819,Male,Caucasian,Some College,No,Moderate,No,No,No,No,C
5553,18,12.36825886,8,2.746733046,Female,Caucasian,Some College,No,High,Yes,No,No,No,C
5554,15,18.45594454,13,2.60463213,Male,Asian,Some College,Yes,High,No,No,No,No,C
5555,15,13.41558517,0,3.352964462,Male,Caucasian,Some College,No,Moderate,Yes,No,No,No,B
5556,15,11.00606994,3,2.868171397,Male,Caucasian,Bachelor's,No,Moderate,No,No,No,No,C
5557,15,2.745796633,3,2.76976247,Male,African American,Bachelor's,No,High,No,No,No,No,C
5558,15,16.65520787,9,2.648308836,Female,Caucasian,High School,No,Moderate,No,Yes,No,No,C
5559,17,6.698333547,7,2.854322346,Female,African American,High School,Yes,Moderate,No,No,Yes,No,C
5560,18,12.46872371,8,2.62794179,Male,Asian,Some College,Yes,High,Yes,No,No,No,C
5561,16,3.057945003,2,2.749622791,Female,Caucasian,Bachelor's,No,High,No,No,No,No,C
5562,17,3.916521796,8,2.528772547,Female,Caucasian,High School,Yes,High,No,Yes,No,No,C
5563,16,11.05611403,2,2.934133675,Female,Caucasian,Some College,No,Low,No,No,No,No,C
5564,16,4.631263001,2,2.766117472,Male,Caucasian,Some College,No,High,No,No,No,No,C
5565,17,17.30899586,8,2.605740794,Male,Caucasian,nan,No,Moderate,No,No,No,No,C
5566,15,4.290852207,3,2.607379418,Male,Asian,Some College,No,Low,No,No,Yes,No,C
5567,15,8.762582712,5,2.829579019,Male,Asian,Some College,Yes,High,No,No,No,No,C
5568,17,7.424829018,1,2.897951174,Male,Caucasian,High School,No,Moderate,No,No,No,No,C
5569,16,5.40692917,20,1.098582498,Female,Caucasian,Some College,No,nan,No,No,No,No,F
5570,15,15.46506045,8,2.697159899,Female,Asian,Some College,No,Moderate,No,No,No,No,C
5571,16,13.58259952,5,2.846706526,Female,Caucasian,Bachelor's,No,High,Yes,No,No,No,C
5572,15,6.356127127,2,2.709059927,Male,Caucasian,nan,No,Low,Yes,No,No,No,C
5573,17,10.10070937,7,2.735619152,Male,Asian,Some College,No,High,Yes,No,No,No,C
5574,15,11.13119919,5,2.831716516,Male,Caucasian,Bachelor's,No,Moderate,No,No,No,No,C
5575,16,8.712025154,7,2.661266287,Male,Caucasian,Some College,No,Moderate,No,No,No,No,C
5576,15,14.40866713,8,2.728771618,Female,Asian,Some College,No,High,No,No,No,No,C
5577,15,18.3752941,5,2.854870534,Female,Caucasian,Some College,No,High,No,No,No,No,C
5578,16,15.09285442,13,2.787148778,Male,Caucasian,High School,No,High,Yes,No,Yes,No,C
5579,15,18.55406517,13,2.687729404,Male,African American,High School,No,Moderate,Yes,Yes,No,No,C
5580,16,6.086985117,7,2.915232443,Female,Caucasian,Some College,Yes,Moderate,Yes,No,No,No,C
5581,15,16.95338563,11,2.626547046,Female,Caucasian,High School,No,High,Yes,Yes,No,No,C
5582,16,15.71627005,6,2.839862992,Female,Other,Some College,No,High,No,No,No,No,C
5583,17,7.336693023,8,2.591766988,Female,Caucasian,Some College,No,High,Yes,No,No,No,C
5584,17,13.57511221,3,2.765754107,Male,Caucasian,nan,No,Moderate,Yes,No,No,No,C
5585,15,2.978583293,2,2.588118629,Female,Caucasian,High School,No,Low,Yes,No,No,No,C
5586,17,1.957233132,3,2.775609942,Male,Caucasian,Some College,No,High,No,No,No,No,C
5587,16,7.135683035,26,1.175150778,Female,Asian,High School,Yes,Low,Yes,Yes,No,No,F
5588,16,17.45341971,10,2.824372699,Female,Caucasian,High School,No,Moderate,Yes,Yes,No,No,C
5589,17,1.725589856,2,2.596502693,Female,Asian,High School,No,Moderate,No,No,No,No,C
5590,17,19.06599217,8,2.977108067,Female,Caucasian,High School,No,Moderate,No,Yes,No,No,C
5591,16,18.56620906,12,2.674155519,Female,Other,Some College,Yes,High,No,No,No,No,C
5592,15,3.969264564,6,2.602129673,Male,Other,nan,No,Moderate,No,No,No,No,C
5593,16,10.90982478,9,2.669577107,Female,Caucasian,nan,No,High,Yes,No,No,No,C
5594,16,12.52937532,5,2.806983505,Male,Caucasian,Some College,No,Moderate,No,No,No,No,C
5595,15,6.334108204,4,2.610250952,Male,Caucasian,nan,No,Low,Yes,No,No,No,C
5596,18,13.48022,6,2.699316131,Female,Caucasian,Some College,No,High,No,Yes,No,No,C
5597,16,3.397998676,1,2.789196567,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
5598,16,18.76134748,11,2.706279139,Male,Other,Some College,Yes,Very High,No,No,No,No,C
5599,16,13.78108676,7,2.750861166,Male,Caucasian,Some College,No,High,No,No,No,No,C
5600,15,3.949522189,8,2.576412525,Male,African American,High School,Yes,Moderate,No,Yes,No,No,C
5601,17,6.60518556,5,2.84748124,Female,Asian,High School,No,Low,Yes,No,No,No,C
5602,17,15.19513391,3,2.902573572,Male,African American,Some College,No,Moderate,Yes,No,No,No,C
5603,16,14.47242518,13,2.577932364,Female,African American,High School,Yes,Very High,Yes,No,No,No,C
5604,15,3.60768725,2,2.826047398,Male,Caucasian,Bachelor's,No,High,No,No,No,No,C
5605,17,0.733753913,5,2.564614079,Male,Caucasian,Some College,Yes,Low,No,No,No,No,C
5606,17,10.14287846,7,2.638089436,Female,Caucasian,Bachelor's,No,Moderate,Yes,No,No,No,C
5607,15,4.940732724,12,2.175699222,Male,Caucasian,High School,Yes,Moderate,No,Yes,No,No,D
5608,18,0.941353832,2,2.841979146,Female,Asian,High School,No,Moderate,Yes,No,No,No,C
5609,15,4.506108172,5,2.858583909,Female,Asian,High School,No,Very High,Yes,No,No,No,C
5610,15,9.83998864,7,2.788144753,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,C
5611,18,2.907207278,3,3.080355984,Male,Asian,High School,Yes,High,No,No,No,No,B
5612,17,10.79985535,14,2.51441906,Female,Asian,Some College,No,Very High,Yes,Yes,No,No,C
5613,16,7.199007078,3,2.650095644,Female,Caucasian,Some College,No,nan,No,Yes,No,No,C
5614,18,11.25972612,7,2.624719342,Male,Caucasian,Bachelor's,No,Very High,No,No,No,Yes,C
5615,15,6.865402159,21,1.118017376,Female,Asian,High School,No,High,No,No,No,No,F
5616,17,12.48848639,8,2.813368123,Female,African American,High School,Yes,Moderate,Yes,No,No,No,C
5617,16,5.326471176,2,2.696311301,Male,Caucasian,Some College,No,High,No,No,No,No,C
5618,16,4.7901927,8,2.600254912,Male,African American,High School,Yes,Moderate,No,Yes,No,No,C
5619,18,19.42847392,7,2.577666919,Female,Caucasian,Some College,No,Moderate,No,Yes,No,No,C
5620,16,0.040375935,2,2.908369876,Male,Caucasian,High School,No,Low,Yes,No,No,No,C
5621,15,6.730547321,2,2.611121863,Female,Caucasian,High School,No,Low,Yes,No,No,No,C
5622,17,6.962648706,5,2.711608889,Female,African American,High School,Yes,Moderate,No,No,Yes,No,C
5623,16,16.08273508,5,2.875769358,Female,Other,Some College,No,High,No,No,No,No,C
5624,17,1.867060663,2,2.799685396,Female,Asian,Bachelor's,No,Moderate,No,No,No,No,C
5625,18,18.43859236,9,2.842880188,Female,Caucasian,Some College,No,Moderate,No,Yes,No,No,C
5626,16,12.18448088,5,3.262206048,Female,Caucasian,Bachelor's,No,High,Yes,No,No,No,B
5627,15,19.33962508,5,2.809687483,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
5628,15,17.31072177,11,2.622645105,Female,Caucasian,High School,No,High,Yes,No,No,No,C
5629,15,16.39255849,11,2.638190071,Female,Caucasian,High School,No,High,No,Yes,No,No,C
5630,17,17.99700719,8,2.669045718,Female,Caucasian,Some College,Yes,Moderate,No,No,No,No,C
5631,17,11.91928479,4,2.909100685,Male,African American,Some College,No,Moderate,Yes,No,No,No,C
5632,17,10.44087214,0,2.904837654,Male,Caucasian,Some College,No,nan,No,No,No,No,C
5633,16,15.92858602,5,2.902231718,Male,African American,High School,Yes,Low,No,No,Yes,Yes,C
5634,17,16.28324996,10,2.617764377,Male,Caucasian,Some College,No,Very High,Yes,No,No,No,C
5635,15,0.49009348,8,2.631793951,Male,Caucasian,High School,No,High,Yes,No,No,No,C
5636,17,17.22089336,9,2.838166621,Male,Caucasian,High School,No,Moderate,No,Yes,No,No,C
5637,17,0.57579018,5,2.573237442,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,C
5638,18,12.76678831,19,1.530309506,Male,Asian,Some College,No,Moderate,No,Yes,No,No,F
5639,18,16.47519504,5,2.973403263,Female,Caucasian,Some College,No,Low,Yes,No,No,No,C
5640,15,2.467018709,6,2.550534351,Male,Caucasian,High School,No,High,Yes,No,No,No,C
5641,17,14.41922364,3,2.910455549,Male,African American,Some College,No,Moderate,Yes,No,No,No,C
5642,17,1.801753538,2,2.695879863,Female,Asian,High School,No,Moderate,No,No,No,No,C
5643,16,2.002093689,7,2.868904654,Male,Caucasian,Some College,Yes,High,No,No,No,No,C
5644,17,5.359703533,6,2.528014943,Male,Asian,Some College,No,Moderate,No,No,No,No,C
5645,17,9.495095506,4,2.792166479,Male,Caucasian,High School,No,Moderate,No,Yes,No,No,C
5646,17,10.30176067,7,2.64496374,Female,Caucasian,Bachelor's,No,Moderate,Yes,No,No,No,C
5647,17,18.65102169,9,2.570902706,Male,Other,Some College,Yes,Very High,No,No,No,No,C
5648,18,12.96052714,6,2.673611378,Male,Asian,Some College,No,High,Yes,No,No,No,C
5649,15,9.364575281,5,2.812321469,Male,Caucasian,Some College,Yes,High,No,No,No,No,C
5650,15,6.434733819,2,2.694171517,Male,Caucasian,nan,No,Moderate,Yes,No,No,No,C
5651,17,9.072583318,1,2.643724615,Female,Caucasian,Some College,No,Low,No,No,No,No,C
5652,15,14.84697597,4,2.926081594,Male,Caucasian,High School,No,High,No,No,No,No,C
5653,16,4.245788597,5,2.652681599,Male,Asian,nan,No,Very High,No,No,No,No,C
5654,17,3.778089839,12,1.460208228,Male,Caucasian,Some College,No,High,No,No,No,No,F
5655,16,4.660388681,3,2.750660097,Male,Asian,Some College,No,Low,No,No,No,No,C
5656,15,11.45598739,7,2.711300105,Female,Caucasian,Bachelor's,No,Moderate,Yes,No,No,No,C
5657,15,17.0381566,10,2.767266632,Female,Caucasian,High School,Yes,High,Yes,No,No,No,C
5658,17,15.1267452,3,2.903268289,Male,African American,Some College,No,Moderate,Yes,No,No,No,C
5659,15,18.47386444,8,2.876661083,Male,African American,Some College,Yes,Very High,No,No,No,No,C
5660,17,13.11520485,8,2.716896138,Female,Other,Some College,No,High,No,No,No,No,C
5661,17,14.77658416,13,2.573400493,Male,African American,High School,Yes,Very High,Yes,No,No,No,C
5662,15,3.568241358,6,2.596342644,Male,African American,nan,No,Moderate,No,No,No,No,C
5663,15,14.4142654,11,2.751029236,Male,Caucasian,High School,Yes,Very High,Yes,No,No,No,C
5664,17,16.28530773,6,2.734277918,Female,Caucasian,High School,No,Moderate,No,No,No,No,C
